loss
0.6879640843517831
0.6447983103280364
0.6073376319899748
0.5739668512939219
0.5445095080628294
0.5183246096457943
0.49460532169039867
0.47393525867586234
0.45461641524780644
0.4379292183723886
0.42174905640069993
0.4078960084239983
0.3950137017410921
0.38368578158641686
0.3729867478399638
0.3629655788081937
0.3540971003109871
0.3454982862311228
0.3381927683393445
0.33096211460429936
0.3246718642379899
0.318793818654976
0.3132050524141453
0.3080311288476445
0.303297742907743
0.2989860313009624
0.29487727462246605
0.2910872388363996
0.2874182961007209
0.2840262993770856
